# PacketIQ bundled feed: ThreatFox IOCs (recent)
# Source : abuse.ch ThreatFox https://threatfox.abuse.ch
# Format : ioc<TAB>type<TAB>malware
# Snapshot: 2026-06-08 19:42 UTC  (refresh with: packetiq feeds update)
# Lines starting with '#' are ignored.
146.103.106.59:4321	ip:port	AdaptixC2
139.59.84.11:2053	ip:port	Havoc
113.31.106.85:7443	ip:port	Unknown malware
103.183.75.134:20443	ip:port	Unknown malware
2vmkhs7s.riherino.com	domain	ClearFake
120.48.66.205:443	ip:port	BEACON
g6zaqd6k.schleer.hu	domain	ClearFake
138.124.61.65:8088	ip:port	AsyncRAT
2718gc20.seresniki.com	domain	ClearFake
7orku7ut.taxrundo.sk	domain	ClearFake
y4hvadqo.taxrundo.hu	domain	ClearFake
4dfx0u7r.stgsolar.hu	domain	ClearFake
s9fsvyxk.seresniki.com	domain	ClearFake
91.200.84.198:8515	ip:port	AdaptixC2
45.32.236.190:2096	ip:port	AdaptixC2
43.106.14.139:8085	ip:port	Havoc
43.133.149.36:18443	ip:port	Unknown malware
18.162.155.202:3350	ip:port	DeimosC2
157.20.182.17:1973	ip:port	AsyncRAT
104.243.248.63:1807	ip:port	AsyncRAT
104.225.149.151:54321	ip:port	AdaptixC2
h89kbhtt.schleer.hu	domain	ClearFake
rwxe9b0g.riherino.com	domain	ClearFake
8.134.70.73:9999	ip:port	BEACON
47.122.47.221:8081	ip:port	BEACON
vhngezbf.pleasuredome.hu	domain	ClearFake
106.52.99.247:53	ip:port	BEACON
ns1.deepsekapi.cn	domain	BEACON
kc7s4uri.padelconstruct.hu	domain	ClearFake
47.118.25.45:8451	ip:port	BEACON
0i2th72t.system-horizon.digital	domain	ClearFake
94.23.185.83:9606	ip:port	NetSupportManager RAT
89.40.31.128:7707	ip:port	AsyncRAT
82.156.224.203:12618	ip:port	Unknown malware
35.75.179.211:80	ip:port	BruteRatel
2.26.75.242:7312	ip:port	Remvio
164.90.206.5:8443	ip:port	Havoc
157.254.223.135:2500	ip:port	AsyncRAT
gplca9pf.script-bridge.digital	domain	ClearFake
3822lbt1.stack-sphere.digital	domain	ClearFake
8.163.49.50:80	ip:port	BEACON
http://158.94.210.59/25e3868686d747678e3b.php	url	Stealc
124.70.184.106:443	ip:port	BEACON
peqe8mvw.byte-foundry.digital	domain	ClearFake
h3mraocc.telemetry-harbor.digital	domain	ClearFake
155b3nro.proxy-cascade.digital	domain	ClearFake
z9sb13jt.cloud-beacon.digital	domain	ClearFake
60.205.109.25:51234	ip:port	BEACON
139.196.223.82:2443	ip:port	BEACON
134.122.134.243:443	ip:port	BEACON
347hoy7r.signal-frontier.digital	domain	ClearFake
50.114.179.165:8043	ip:port	AsyncRAT
5.101.82.8:48214	ip:port	Remvio
207.180.250.181:20600	ip:port	AsyncRAT
190.2.150.52:443	ip:port	Remvio
182.23.2.163:207	ip:port	Remvio
182.23.2.163:2487	ip:port	Remvio
182.23.2.163:2822	ip:port	Remvio
182.23.2.163:5600	ip:port	Remvio
155.102.136.60:4506	ip:port	DeimosC2
124.198.132.98:5080	ip:port	AsyncRAT
124.198.132.98:2434	ip:port	Remvio
h7cyp6bl.kernel-compass.digital	domain	ClearFake
j543wvuu.packet-orbit.digital	domain	ClearFake
a7px1y1v.container-pulse.digital	domain	ClearFake
47.122.47.221:18443	ip:port	BEACON
5.252.153.0:443	ip:port	BEACON
oa4njxsv.byte-frontier.digital	domain	ClearFake
9awu4igb.cloud-lattice.digital	domain	ClearFake
bcfaxrtc.logic-compass.digital	domain	ClearFake
68.64.178.130:8443	ip:port	BEACON
45.227.253.121:35120	ip:port	BEACON
36.138.84.183:18443	ip:port	BEACON
43.204.108.246:443	ip:port	BEACON
43.204.108.246:80	ip:port	BEACON
91.92.243.189:443	ip:port	Eye Pyramid
64.89.161.156:9999	ip:port	DCRat
50.114.179.143:1209	ip:port	AsyncRAT
46.8.226.70:8443	ip:port	Sliver
34.106.231.199:6932	ip:port	AsyncRAT
23.27.168.162:2850	ip:port	Evilginx
209.99.187.22:4321	ip:port	AdaptixC2
202.189.6.77:6606	ip:port	AsyncRAT
193.24.123.160:45631	ip:port	AdaptixC2
191.93.116.106:8848	ip:port	DCRat
153.75.232.207:4000	ip:port	Evilginx
124.198.132.98:2414	ip:port	Remvio
124.198.132.98:2424	ip:port	Remvio
47.108.25.113:443	ip:port	BEACON
43.156.42.49:80	ip:port	BEACON
91.92.242.64:6606	ip:port	AsyncRAT
54.196.247.235:8082	ip:port	DanaBot
5.101.83.143:7312	ip:port	Remvio
5.101.82.98:42859	ip:port	Remvio
45.56.162.61:443	ip:port	RansomHub
45.56.162.61:6031	ip:port	RansomHub
45.154.98.254:2404	ip:port	Remvio
37.77.150.174:4333	ip:port	Eye Pyramid
37.77.150.174:4332	ip:port	Eye Pyramid
27.102.137.139:1243	ip:port	Remvio
202.95.8.92:4321	ip:port	AdaptixC2
188.137.239.44:54298	ip:port	AsyncRAT
185.122.166.184:7707	ip:port	AsyncRAT
178.16.54.208:61099	ip:port	Remvio
157.20.182.18:1992	ip:port	AsyncRAT
155.103.71.232:15406	ip:port	Remvio
157.20.182.17:1998	ip:port	AsyncRAT
138.9.41.208:8015	ip:port	Remvio
krolikrojer.lat	domain	Unknown malware
47.238.154.144:443	ip:port	BEACON
45.153.127.224:8080	ip:port	RyukJoke
83.142.209.64:35630	ip:port	DCRat
195.114.193.56:7443	ip:port	Unknown malware
157.20.182.17:6666	ip:port	AsyncRAT
157.20.182.18:6666	ip:port	AsyncRAT
109.110.188.156:443	ip:port	RyukJoke
47.239.20.75:443	ip:port	BEACON
8.210.103.84:443	ip:port	BEACON
1.92.95.105:8889	ip:port	BEACON
134.175.78.181:80	ip:port	BEACON
82.156.224.203:11641	ip:port	Unknown malware
44.241.110.100:443	ip:port	BruteRatel
44.241.110.100:80	ip:port	BruteRatel
31.171.131.118:6606	ip:port	AsyncRAT
178.16.55.119:99	ip:port	AsyncRAT
178.16.55.108:207	ip:port	DCRat
157.20.182.18:9992	ip:port	AsyncRAT
157.20.182.17:9992	ip:port	AsyncRAT
45.154.12.150:53	ip:port	BEACON
103.210.236.87:53	ip:port	BEACON
wsus.227api.com	domain	BEACON
wsus2.227api.com	domain	BEACON
102.220.160.47:80	ip:port	Mirai
156.239.238.117:80	ip:port	BEACON
172.245.126.141:8443	ip:port	Deimos
45.145.42.80:5000	ip:port	Dark Nexus
43.138.192.16:80	ip:port	BEACON
106.13.188.194:443	ip:port	BEACON
sdhscndnssl.beer	domain	Vidar
sdnssmdf-js.beer	domain	Vidar
smtnscerver.beer	domain	Vidar
39.100.88.189:9001	ip:port	BEACON
101.43.30.6:888	ip:port	BEACON
patriciakleijn.nl	domain	AsyncRAT
js-shop.my	domain	AsyncRAT
e-maxibikes.nl	domain	AsyncRAT
https://cyy.turbo88ml.top/	url	Vidar
cyy.turbo88ml.top	domain	Vidar
44.255.242.255:80	ip:port	BruteRatel
191.101.131.244:40056	ip:port	Sliver
191.101.131.244:31337	ip:port	Sliver
18.118.196.244:6666	ip:port	AsyncRAT
168.222.97.106:6606	ip:port	AsyncRAT
157.254.223.135:6606	ip:port	AsyncRAT
151.236.20.3:8080	ip:port	AdaptixC2
gxfsxs.cn	domain	ValleyRAT
zythdolm.cn	domain	ValleyRAT
101.126.10.34:443	ip:port	BEACON
kalpa-logistics.com	domain	Vidar
namathejaljawdah.com	domain	Vidar
pinnaclebrit.co.uk	domain	Vidar
pizzadoughrollers.ca	domain	Vidar
seingetronic.com	domain	Vidar
68.64.178.130:7443	ip:port	BEACON
sunscapehills.com	domain	Vidar
fabiopischedda.it	domain	Vidar
rpc-cloud.beer	domain	Vidar
rpc-framework-check.cfd	domain	Vidar
rpc-framework-check.click	domain	Vidar
rpc-polygon.beer	domain	Vidar
sdn-cloudflare-js-css.cfd	domain	Vidar
sdn-cloudflare-js-css.click	domain	Vidar
siteamnsserv.beer	domain	Vidar
smnsdns.beer	domain	Vidar
store-image.sbs	domain	Vidar
store-image.shop	domain	Vidar
styles-get-img.cfd	domain	Vidar
testerlau.lat	domain	Vidar
testhostrouter.onthewifi.com	domain	Vidar
testsoryy.hopto.org	domain	Vidar
vaer-cdn-3.sbs	domain	Vidar
vblbs.beer	domain	Vidar
vdsinatest.beer	domain	Vidar
visual-ns-portal.beer	domain	Vidar
workcdnmass.beer	domain	Vidar
lsnsdns.beer	domain	Vidar
lstyle-sdn.sbs	domain	Vidar
lvlensourgat.sbs	domain	Vidar
minecraft65server.3utilities.com	domain	Vidar
minecraftserverapigame.xyz	domain	Vidar
nascdn-js.click	domain	Vidar
nascdn-js.life	domain	Vidar
networksolutionson.sbs	domain	Vidar
nstv-css-styles-19.sbs	domain	Vidar
ntsnsdns.beer	domain	Vidar
poygon-notifications.cfd	domain	Vidar
poygon-notifications.click	domain	Vidar
istile-c-cloud.beer	domain	Vidar
js-server.beer	domain	Vidar
l3cdnns.beer	domain	Vidar
lasthauszver.beer	domain	Vidar
image-hoster11.sbs	domain	Vidar
img-cdn-cloud.cfd	domain	Vidar
img-cdn-cloud.click	domain	Vidar
ferlik.shop	domain	Vidar
fontawesome-cdn.cfd	domain	Vidar
fontawesome-js-ico.beer	domain	Vidar
fonts-fontawesome.cfd	domain	Vidar
fonts25-save.sbs	domain	Vidar
ghdnsserverns.beer	domain	Vidar
cdn-js-conhost.click	domain	Vidar
cdn-server-styles.cfd	domain	Vidar
cdn-js-conhost.icu	domain	Vidar
cdn-server.beer	domain	Vidar
cdn-server-styles.click	domain	Vidar
cdn-server.click	domain	Vidar
68.64.180.15:80	ip:port	BEACON
cdn-clodflare-fotns.cfd	domain	Vidar
http://140.99.32.48/b2f628/cronb.sh	url	RedTail
http://176.65.139.43/lessram.pl	url	Unknown malware
213.136.74.96:8090	ip:port	RyukJoke
203.83.10.114:4444	ip:port	BEACON
http://170.130.55.223/8a5722931e174543a98d.php	url	Stealc
119.29.117.194:80	ip:port	BEACON
91.232.103.163:1604	ip:port	AsyncRAT
50.114.179.143:6066	ip:port	AsyncRAT
23.81.118.124:8080	ip:port	Remvio
2.26.75.240:1377	ip:port	Remvio
190.255.82.151:5500	ip:port	Remvio
103.13.210.49:443	ip:port	Havoc
cdnjsdelivr.beer	domain	Vidar
chekbrow.beer	domain	Vidar
cloud-safe.cfd	domain	Vidar
cloud-safe.click	domain	Vidar
clpcentr.world	domain	Vidar
clpuanmeserver.shop	domain	Vidar
dev-js-cdn.cfd	domain	Vidar
dreff-nsdns.beer	domain	Vidar
bacloudserver.beer	domain	Vidar
bbdsnssserver.beer	domain	Vidar
bcncdncl-ns.beer	domain	Vidar
bedcdnset.beer	domain	Vidar
best-claudns-js.beer	domain	Vidar
bigsmart.beer	domain	Vidar
bootstrap-css-framework.cfd	domain	Vidar
bssapi.click	domain	Vidar
captcha-cds.cfd	domain	Vidar
captcha-cds.click	domain	Vidar
2fa-cp.cfd	domain	Vidar
2fa-cp.click	domain	Vidar
1.117.77.166:3310	ip:port	BEACON
47.103.78.72:7777	ip:port	BEACON
88.119.167.142:8000	ip:port	AdaptixC2
87.251.76.213:8443	ip:port	AdaptixC2
5.101.82.98:41843	ip:port	Remvio
46.29.234.94:1298	ip:port	Remvio
46.29.234.94:12639	ip:port	Remvio
45.154.98.84:100	ip:port	AsyncRAT
45.154.98.84:8808	ip:port	AsyncRAT
2.59.162.106:6698	ip:port	Remvio
2.59.162.106:36125	ip:port	Remvio
2.59.162.106:12639	ip:port	Remvio
2.59.162.106:1298	ip:port	Remvio
192.109.200.183:5566	ip:port	AsyncRAT
184.82.96.72:443	ip:port	Havoc
spamgym.asia	domain	ClearFake
35.220.177.232:4343	ip:port	BEACON
46.20.109.225:8999	ip:port	BEACON
180.131.145.97:9995	ip:port	BEACON
88.119.167.143:8000	ip:port	AdaptixC2
54.187.35.128:7443	ip:port	Unknown malware
46.224.144.82:7443	ip:port	Unknown malware
45.90.120.36:7443	ip:port	Unknown malware
31.57.184.154:7006	ip:port	AsyncRAT
31.171.131.118:7707	ip:port	AsyncRAT
31.171.131.118:8808	ip:port	AsyncRAT
193.93.194.31:50194	ip:port	AsyncRAT
192.169.7.17:27443	ip:port	Unknown malware
176.119.25.78:7707	ip:port	AsyncRAT
172.86.123.119:8679	ip:port	AdaptixC2
138.9.254.121:8015	ip:port	Remvio
104.37.174.36:7707	ip:port	AsyncRAT
104.37.174.36:8808	ip:port	AsyncRAT
23.106.135.33:443	ip:port	BEACON
23.106.135.33:80	ip:port	BEACON
154.201.68.191:14125	ip:port	BEACON
118.31.114.149:4430	ip:port	BEACON
106.14.30.169:80	ip:port	BEACON
xulnai.com	domain	BEACON
fq3gm5xphax8c.cfc-execute.bj.baidubce.com	domain	BEACON
a3tf75e7k596x.cfc-execute.bj.baidubce.com	domain	BEACON
59.110.81.93:80	ip:port	BEACON
129.204.14.131:44444	ip:port	BEACON
45.154.98.84:1000	ip:port	AsyncRAT
62.171.190.148:8081	ip:port	Havoc
47.236.110.1:80	ip:port	BEACON
49.232.4.144:18443	ip:port	BEACON
206.188.197.241:53	ip:port	BEACON
193.142.146.30:6555	ip:port	BEACON
linuxkerneldbs.com	domain	BEACON
46.224.70.245:7443	ip:port	Unknown malware
42.121.150.29:4506	ip:port	DeimosC2
34.61.52.162:7443	ip:port	Unknown malware
193.29.13.23:5758	ip:port	Remvio
158.94.209.7:5022	ip:port	DCRat
157.230.125.65:7443	ip:port	Unknown malware
brownhc.cyou	domain	CountLoader
207.154.243.85:8443	ip:port	Havoc
195.63.137.242:4321	ip:port	AdaptixC2
156.225.22.84:80	ip:port	BEACON
121.199.27.49:80	ip:port	BEACON
107.173.38.158:80	ip:port	BEACON
zzlkkghnmh.cn	domain	ValleyRAT
1112.688608.xyz	domain	ValleyRAT
154.201.68.191:443	ip:port	BEACON
45.154.98.84:9999	ip:port	AsyncRAT
91.92.243.63:35000	ip:port	DCRat
41.216.189.163:43210	ip:port	AdaptixC2
221.207.101.175:4506	ip:port	DeimosC2
209.126.80.129:8844	ip:port	AdaptixC2
167.17.47.118:4321	ip:port	AdaptixC2
144.172.93.140:4321	ip:port	AdaptixC2
140.235.17.40:9958	ip:port	Remvio
107.189.25.70:7443	ip:port	Unknown malware
85.17.244.120:2093	ip:port	Remvio
51.15.8.6:9998	ip:port	Sliver
213.209.159.91:2602	ip:port	Remvio
202.1.31.83:4321	ip:port	AdaptixC2
18.178.185.250:80	ip:port	BruteRatel
178.212.13.29:4321	ip:port	AdaptixC2
171.22.79.135:3821	ip:port	AdaptixC2
103.149.93.107:443	ip:port	BEACON
121.43.243.13:8080	ip:port	BEACON
45.152.65.240:80	ip:port	BEACON
irrigation-control-framework.garden	domain	ClearFake
vintage-telemetry-receiver.garden	domain	ClearFake
gothic-vault-engineering.garden	domain	ClearFake
submerged-continental-shelf.garden	domain	ClearFake
carbon-dating-calibration.garden	domain	ClearFake
43.142.137.169:18443	ip:port	BEACON
91.202.233.214:44123	ip:port	AdaptixC2
83.136.211.194:6606	ip:port	AsyncRAT
49.232.128.239:6099	ip:port	AdaptixC2
5.101.81.163:47524	ip:port	Remvio
31.57.184.154:2502	ip:port	AsyncRAT
192.159.99.50:7443	ip:port	Eye Pyramid
172.111.233.80:6666	ip:port	AsyncRAT
144.172.94.91:1122	ip:port	Remvio
144.172.94.91:2255	ip:port	Remvio
144.172.94.91:3333	ip:port	Remvio
agilebee-federate-growth-net.garden	domain	ClearFake
modesix-iontel-scalapie-system.garden	domain	ClearFake
modelcut-auto-frame-nodipfs.garden	domain	ClearFake
100.110.56.1:80	ip:port	BEACON
floraresourcecontroller.garden	domain	ClearFake
meadowoperationshub.garden	domain	ClearFake
botanicalautomationframework.garden	domain	ClearFake
178.16.54.248:55380	ip:port	DCRat
176.120.22.127:443	ip:port	PoshC2
167.86.114.91:7443	ip:port	Unknown malware
142.93.165.129:3334	ip:port	Evilginx
104.243.248.63:1805	ip:port	AsyncRAT
carbon-fiber-monocoque.garden	domain	ClearFake
stealth-bomber-radar-cross.garden	domain	ClearFake
stratographic-core-drill.garden	domain	ClearFake
45.152.65.240:8080	ip:port	BEACON
111.230.36.144:80	ip:port	BEACON
43.143.145.187:443	ip:port	BEACON
47.82.234.12:80	ip:port	BEACON
119.91.26.245:6666	ip:port	BEACON
43.144.19.220:443	ip:port	BEACON
the-sopranos-family-tree.garden	domain	ClearFake
amber-fossil-mosquito.garden	domain	ClearFake
xenomorph-hive-intelligence.garden	domain	ClearFake
holistic-detective-agency.garden	domain	ClearFake
wildflorainfrastructurehub.garden	domain	ClearFake
petalautomationplatform.garden	domain	ClearFake
23.236.64.238:8778	ip:port	BEACON
1.117.61.9:12306	ip:port	BEACON
distributedbotanicalnetwork.garden	domain	ClearFake
greenhousedeploymenthub.garden	domain	ClearFake
89.125.255.29:4321	ip:port	AdaptixC2
84.21.189.225:50194	ip:port	AsyncRAT
84.21.189.225:58268	ip:port	Remvio
65.87.7.130:61361	ip:port	Unknown malware
5.101.81.2:51842	ip:port	Remvio
44.211.251.197:8082	ip:port	DanaBot
38.147.189.199:9001	ip:port	pupy
2.26.75.250:6448	ip:port	Remvio
188.137.181.111:53863	ip:port	Remvio
154.29.72.21:8808	ip:port	AsyncRAT
138.124.90.26:51337	ip:port	AdaptixC2
130.49.214.92:53522	ip:port	Remvio
101.99.95.16:2850	ip:port	Evilginx
wildfloraprocessinghub.garden	domain	ClearFake
petalresourceframework.garden	domain	ClearFake
greenhousecontrolplatform.garden	domain	ClearFake
gardenautomationframework.garden	domain	ClearFake
118.31.114.149:443	ip:port	BEACON
petaldistributioncenter.garden	domain	ClearFake
mongofly-container-gard-mesh.garden	domain	ClearFake
docsfan-flora-ability-system.garden	domain	ClearFake
pcapshay-bute-gard-source.garden	domain	ClearFake
120.53.15.64:443	ip:port	BEACON
175.178.36.137:8011	ip:port	BEACON
ttcxdljiue.cn	domain	ValleyRAT
62.234.22.228:51234	ip:port	BEACON
93.82.27.251:8000	ip:port	Eye Pyramid
83.136.211.4:56001	ip:port	AsyncRAT
83.136.211.4:56002	ip:port	AsyncRAT
46.8.226.70:31337	ip:port	Sliver
46.8.226.70:443	ip:port	Sliver
34.230.7.122:8082	ip:port	DanaBot
35.161.127.198:443	ip:port	BruteRatel
163.181.46.56:4506	ip:port	DeimosC2
47.236.91.172:8000	ip:port	BEACON
35.202.235.112:80	ip:port	AsyncRAT
194.163.154.86:443	ip:port	Havoc
124.220.36.247:443	ip:port	BEACON
81.68.216.220:443	ip:port	BEACON
81.68.216.220:80	ip:port	BEACON
89.125.138.217:8001	ip:port	Aisuru
172.86.76.154:443	ip:port	BEACON
k9h20m23.observability-matrix.digital	domain	ClearFake
holographic-projection-grid.garden	domain	ClearFake
magnetic-levitation-train.garden	domain	ClearFake
cybernetic-prosthetic-lab.garden	domain	ClearFake
subfossil-oak-chronology.garden	domain	ClearFake
audio-attenuator-schematic.garden	domain	ClearFake
sicilian-defense-theory.garden	domain	ClearFake
0q9bvoqh.telemetry-vault.digital	domain	ClearFake
119.29.112.239:8005	ip:port	BEACON
floraobservabilitysystem.garden	domain	ClearFake
wildfloraworkflowsystem.garden	domain	ClearFake
144.172.65.245:5656	ip:port	DCRat
siteyet-script-horizon-go.garden	domain	ClearFake
207.56.229.234:443	ip:port	BEACON
angelphonerepair.com	domain	Vidar
artmadasenegal.com	domain	Vidar
beltboutique.co.uk	domain	Vidar
boostpadel.se	domain	Vidar
deriveratreeservice.com	domain	Vidar
divinni.com.br	domain	Vidar
euroequipment.co.th	domain	Vidar
foodturerebels.com	domain	Vidar
istriamaestranza.cl	domain	Vidar
semperfimovers.com	domain	Vidar
thegingamebroadway.com	domain	Vidar
womenincancer.com	domain	Vidar
got-flexl-distrib-engine.garden	domain	ClearFake
178.16.53.46:7331	ip:port	AsyncRAT
154.29.72.21:6606	ip:port	AsyncRAT
144.172.100.157:443	ip:port	Havoc
petal-distribution-engine.garden	domain	ClearFake
botanicalresourceplatform.garden	domain	ClearFake
81.71.20.155:443	ip:port	BEACON
ba5ufc2h.logic-sphere.digital	domain	ClearFake
206.119.173.149:443	ip:port	BEACON
101.126.150.253:80	ip:port	BEACON
cosmicmicrowavebackground.garden	domain	ClearFake
predator-hunting-chronicles.garden	domain	ClearFake
47.236.91.172:80	ip:port	BEACON
chronicle-archive-keeper.garden	domain	ClearFake
neoncyberpunkcity.garden	domain	ClearFake
flora-processing-framework.garden	domain	ClearFake
wildflorainfrastructure.garden	domain	ClearFake
petal-routing-platform.garden	domain	ClearFake
91.92.243.63:39850	ip:port	DCRat
45.155.69.153:43345	ip:port	AdaptixC2
206.81.21.156:443	ip:port	Havoc
139.99.131.177:8888	ip:port	AsyncRAT
104.236.230.184:443	ip:port	AdaptixC2
103.219.153.200:7707	ip:port	AsyncRAT
103.219.153.200:8808	ip:port	AsyncRAT
103.219.153.200:6606	ip:port	AsyncRAT
1.15.221.207:4379	ip:port	Unknown malware
38.14.248.199:80	ip:port	BEACON
flora-monitoring-core.garden	domain	ClearFake
asynchronouswatering-system.garden	domain	ClearFake
meadowprocessingcenter.garden	domain	ClearFake
38.14.248.199:443	ip:port	BEACON
31.57.184.82:7829	ip:port	AsyncRAT
193.169.194.51:6325	ip:port	Remvio
188.126.90.5:9999	ip:port	DCRat
139.99.131.177:44444	ip:port	AsyncRAT
get-on-processing-engine.garden	domain	ClearFake
distrib-ost-penal-network.garden	domain	ClearFake
urban-botany-station.garden	domain	ClearFake
natureoasisdesign.garden	domain	ClearFake
edge-bloom-platform.garden	domain	ClearFake
wildflower-routing-path.garden	domain	ClearFake
95.231.168.143:4483	ip:port	NetSupportManager RAT
65.21.21.227:6666	ip:port	AsyncRAT
65.21.21.227:8888	ip:port	AsyncRAT
4.235.114.15:1024	ip:port	DCRat
34.69.130.10:80	ip:port	RyukJoke
31.57.187.91:1337	ip:port	AsyncRAT
217.30.169.67:8015	ip:port	Remvio
2.26.160.75:4984	ip:port	Remvio
178.236.252.244:3333	ip:port	AsyncRAT
163.245.216.78:8080	ip:port	Evilginx
137.184.102.191:80	ip:port	Havoc
107.175.148.68:8080	ip:port	Havoc
103.147.228.13:8015	ip:port	Remvio
wildflower-path-mapping.garden	domain	ClearFake
dedicatetake-outpure.courses	domain	ClearFake
pgo.fatherchrismas.com	domain	Vidar
https://pgo.fatherchrismas.com/	url	Vidar
207.56.229.234:80	ip:port	BEACON
39.108.114.1:443	ip:port	BEACON
123.57.208.37:443	ip:port	BEACON
47.99.93.43:443	ip:port	BEACON
31.207.39.174:80	ip:port	RyukJoke
158.220.127.55:8888	ip:port	RyukJoke
eh-masled.courses	domain	ClearFake
vsif6dio.animalspintroll-xerography.digital	domain	ClearFake
correction-pancake-seissy.courses	domain	ClearFake
91.124.19.173:6913	ip:port	Remvio
85.11.167.110:7777	ip:port	DCRat
85.11.167.110:8848	ip:port	DCRat
5.101.81.2:63676	ip:port	AsyncRAT
216.250.249.225:2195	ip:port	Remvio
15.236.43.82:4321	ip:port	AdaptixC2
104.243.248.63:1808	ip:port	AsyncRAT
103.168.67.140:3031	ip:port	Remvio
serverlesscontrolplane.courses	domain	ClearFake
distributed-event-processing-lab.courses	domain	ClearFake
telemetry-stream-core.courses	domain	ClearFake
edge-network-hub.courses	domain	ClearFake
49h06cy9.pashtuns-study-rose-hip.digital	domain	ClearFake
microservicecluster.courses	domain	ClearFake
neural-routing-fabric.courses	domain	ClearFake
packet-relay-engine.courses	domain	ClearFake
sgs68ivh.binary-dock.digital	domain	ClearFake
puffingsiterreorganize.courses	domain	ClearFake
smuggler-beluga-notion.courses	domain	ClearFake
5nan0z8w.sniffingviableoffice.digital	domain	ClearFake
runtime-control-plane.courses	domain	ClearFake
kadush-sideburnsushan.courses	domain	ClearFake
1.117.61.9:8443	ip:port	BEACON
ct.feliz.icu	domain	BEACON
packet-routing-lab.courses	domain	ClearFake
95.141.133.7:7443	ip:port	Unknown malware
91.215.85.121:8848	ip:port	DCRat
138.9.219.221:8015	ip:port	Remvio
104.243.248.63:1806	ip:port	AsyncRAT
enterprise-security-log.courses	domain	ClearFake
system-analytics-pro-guide.courses	domain	ClearFake
ws09ax4h.limous-nitout.digital	domain	ClearFake
smartworkflowmanagement.courses	domain	ClearFake
pro-cyber-defense.courses	domain	ClearFake
layer-obs-usget-tron.wiki	domain	ClearFake
ywh94lky.champag-mannered.digital	domain	ClearFake
card-oracle-mac-laptop.wiki	domain	ClearFake
handout-voivo-desk-ship-link.wiki	domain	ClearFake
master-voivo-system-shop-slink.wiki	domain	ClearFake
stack-core-node-date-hash.wiki	domain	ClearFake
8.218.224.15:80	ip:port	BEACON
80.78.30.62:443	ip:port	Havoc
207.56.226.75:80	ip:port	BEACON
47.102.184.26:8443	ip:port	BEACON
afroempiredance.com	domain	Vidar
chameleoninserts.com	domain	Vidar
martialnovalis.com	domain	Vidar
prostazin.com	domain	Vidar
seppiacultura.org	domain	Vidar
shadetree.financial	domain	Vidar
158.94.209.243:3333	ip:port	DCRat
147.78.2.110:80	ip:port	BEACON
global-infra-logic-get-hash.wiki	domain	ClearFake
113.31.115.231:443	ip:port	BEACON
84.46.251.62:4321	ip:port	AdaptixC2
192.159.99.34:6606	ip:port	Remvio
edge-processing-network.wiki	domain	ClearFake
desk-sensor-tabel-tunnel-key.wiki	domain	ClearFake
meta-data-shredding-cleanup-utility.wiki	domain	ClearFake
analytical-traffic-audit-record-file.wiki	domain	ClearFake
conjur-kremlinshort.wiki	domain	ClearFake
64bc33vp.chequecholeric.digital	domain	ClearFake
packetdistributionmesh.wiki	domain	ClearFake
telemetry-observability-core.wiki	domain	ClearFake
decentralizedmessagingframework.wiki	domain	ClearFake
93.127.160.86:6552	ip:port	Remvio
85.120.252.124:443	ip:port	Havoc
85.17.192.68:2121	ip:port	Remvio
83.217.215.55:80	ip:port	Havoc
5.101.83.144:9521	ip:port	Remvio
5.101.82.216:50044	ip:port	Remvio
5.101.81.81:6913	ip:port	Remvio
43.230.162.44:14321	ip:port	AdaptixC2
31.13.190.2:6552	ip:port	Remvio
2.26.96.209:443	ip:port	Havoc
194.33.48.221:8443	ip:port	Havoc
139.99.131.177:6000	ip:port	AsyncRAT
103.197.191.159:443	ip:port	RyukJoke
103.197.191.159:80	ip:port	RyukJoke
microkernel-routing-engine.wiki	domain	ClearFake
decentralizedworkflowengine.wiki	domain	ClearFake
obese-uzousweb-play.wiki	domain	ClearFake
43.139.170.200:443	ip:port	BEACON
91.134.139.176:8443	ip:port	Havoc
62.169.31.177:80	ip:port	Hook
45.92.1.175:5220	ip:port	Remvio
203.202.232.22:3131	ip:port	Remvio
194.33.48.221:8081	ip:port	Havoc
147.124.216.58:80	ip:port	AsyncRAT
101.109.237.93:7443	ip:port	NetSupportManager RAT
accoun-table-unleash-soft.wiki	domain	ClearFake
168.222.97.93:443	ip:port	BEACON
168.222.97.93:80	ip:port	BEACON
161.248.87.10:443	ip:port	BEACON
dnmjbsbqsb.com	domain	ValleyRAT
94.198.51.234:443	ip:port	Havoc
37.72.172.58:7077	ip:port	AsyncRAT
2.27.17.179:6644	ip:port	Remvio
www.apartuk.info	domain	Formbook
www.axilo.top	domain	Formbook
picsofficial.com	domain	Vidar
tabelafipe.site	domain	Vidar
recargapopular.com	domain	Unknown malware
welovechinatown.info	domain	Unknown malware
190.255.90.152:6000	ip:port	AsyncRAT
http://cdntestconnect.com/ed54b97a570943999715.php	url	Stealc
118.31.62.238:443	ip:port	BEACON
117.72.168.103:50011	ip:port	BEACON
101.132.156.12:443	ip:port	BEACON
101.35.102.87:18443	ip:port	BEACON
91.92.243.38:35630	ip:port	DCRat
91.215.85.121:6466	ip:port	DCRat
85.158.57.247:4321	ip:port	AdaptixC2
67.180.188.88:443	ip:port	Remvio
62.84.114.70:4321	ip:port	AdaptixC2
